feature_idx,feature_theme,layer,n_seq,n_tokens,n_subsamples,n_train_pos_mean,auc_roc_mean,auc_roc_std,auc_roc_min,auc_roc_max,auc_pr_mean,auc_pr_std,auc_pr_min,auc_pr_max,p_at_k_mean,p_at_k_std
892,sycophancy-adj,12,256,65280,5,277.8,0.9854616310423442,0.001194002127539667,0.9836891425860134,0.9866083311152515,0.4372382612735245,0.009375593088812504,0.42061413873726067,0.44253479327420064,0.43235294117647055,0.02230257483544574
892,sycophancy-adj,12,320,81600,1,358.0,0.987435048778512,0.0,0.987435048778512,0.987435048778512,0.45250897880011304,0.0,0.45250897880011304,0.45250897880011304,0.39705882352941174,0.0
892,sycophancy-adj,20,2,510,2,3.5,0.7376089994329424,0.2136439577992641,0.5865399081135503,0.8886780907523347,0.047381733528287014,0.052859490728757154,0.010004429183915392,0.08475903787265864,0.07352941176470588,0.10398629135096288
892,sycophancy-adj,20,4,1020,2,10.5,0.9528510548425548,0.006750005278624866,0.9480780803369941,0.9576240293481154,0.09705955046067616,0.039279675507142946,0.06928462554676824,0.12483447537458407,0.15441176470588236,0.072790403945674
892,sycophancy-adj,20,8,2040,5,9.6,0.8908333429771673,0.06882199482408254,0.8267820358519171,0.9784727928157294,0.07539999726691816,0.07480270419718744,0.02022007356669847,0.19834015000442567,0.10882352941176472,0.10273087762689989
892,sycophancy-adj,20,16,4080,5,27.8,0.9730761997893786,0.016388358732216664,0.9449108041800234,0.9845744465403711,0.2456534598343362,0.09132049790063139,0.11182270378079892,0.3398293776615381,0.3029411764705882,0.06706914265289049
892,sycophancy-adj,20,32,8160,5,31.6,0.9729188124197151,0.016561992885569355,0.9439878892733564,0.9862842982953559,0.2205701130919603,0.0830469391512498,0.08751761092011347,0.29259589384623585,0.2529411764705882,0.07083290928701351
892,sycophancy-adj,20,64,16320,5,67.4,0.9894482473296223,0.0025446506115105786,0.9865569776995985,0.9924018643459744,0.3739131587759895,0.05526821721706078,0.3270814813435928,0.4346229046069087,0.36176470588235293,0.0246076478392375
892,sycophancy-adj,20,128,32640,5,155.2,0.9951147712675471,0.001105025894858244,0.9937876832810638,0.9963322088622977,0.5225068940248109,0.043662198378965456,0.4579609234084908,0.5735672025336885,0.4882352941176471,0.03946002313234923
892,sycophancy-adj,20,256,65280,5,277.8,0.9972539665088934,0.0003085525505580726,0.9967792005647429,0.997624723704158,0.6389468572564624,0.013959903264594226,0.6199261265167751,0.6504150213897903,0.5764705882352941,0.012303823919618767
892,sycophancy-adj,20,320,81600,1,358.0,0.9977267072479198,0.0,0.9977267072479198,0.9977267072479198,0.6637042368769325,0.0,0.6637042368769325,0.6637042368769325,0.5882352941176471,0.0
1031,harm,5,2,510,2,2.0,0.6519779464819329,0.16268126110448006,0.5369449235829756,0.76701096938089,0.03523558553241959,0.04263701643751457,0.005086662079890739,0.06538450898494844,0.07731958762886598,0.10934640946183725
1031,harm,5,4,1020,3,2.6666666666666665,0.7850339690459301,0.023900821199843304,0.7576900676401994,0.8019435957613293,0.029823484899111064,0.014777778950880558,0.013932918359013807,0.04315394894580449,0.06872852233676977,0.04648711085384427
1031,harm,5,8,2040,5,10.0,0.8203840679682195,0.0432355190119931,0.775553457896375,0.8769340369687888,0.06030784283974831,0.04632117547289292,0.0252134822260524,0.1374923997694196,0.11546391752577319,0.0769406521940012
1031,harm,5,16,4080,5,37.8,0.9094281937918879,0.0348146660049489,0.8612164877365642,0.9526315495500893,0.20016723322944713,0.12894100807265477,0.053130161629232064,0.3422252800930374,0.2618556701030928,0.1284736295230877
1031,harm,5,32,8160,5,43.4,0.9352251533595919,0.014896093488991617,0.9173175870104007,0.9519790635785377,0.24349541297519353,0.06538317331160244,0.1593421344997147,0.34152818161030746,0.31340206185567004,0.05336981074451457
1031,harm,5,64,16320,5,103.8,0.9434393678045649,0.0227634162897927,0.9049472654236768,0.9636486609312218,0.2745497298142341,0.07739851144238463,0.15438633786151318,0.33673150656839973,0.3422680412371134,0.06072856278360059
1031,harm,5,128,32640,5,215.4,0.9689506045269832,0.005667285931521899,0.9611834318324801,0.9769659757762678,0.4052057173302198,0.0497979632823555,0.31815094080104156,0.4420895148796202,0.42061855670103093,0.03372253037896108
1031,harm,5,256,65280,5,456.2,0.9767199098604593,0.0036354435036093356,0.9725488742458964,0.9811063420113122,0.4832382243831049,0.010530894519610458,0.46574597387852723,0.49345561271736055,0.4783505154639175,0.024828030059365562
1031,harm,5,320,81600,1,559.0,0.9778276634756634,0.0,0.9778276634756634,0.9778276634756634,0.4982540192152806,0.0,0.4982540192152806,0.4982540192152806,0.4948453608247423,0.0
1031,harm,8,2,510,2,2.0,0.7256876618203292,0.13734410978136435,0.6285707104378968,0.8228046132027615,0.038158916902165343,0.04480483053750828,0.0064771173991791334,0.06984071640515155,0.06701030927835051,0.08018736693868066
1031,harm,8,4,1020,3,2.6666666666666665,0.8110867775875893,0.038084274932371626,0.788589467505437,0.8550587465871429,0.03209898079259827,0.02000674162423283,0.019082756234271032,0.0551359506881917,0.061855670103092786,0.04493710251072859
1031,harm,8,8,2040,5,10.0,0.8827497434486092,0.039001663847028495,0.8266641819730058,0.935190624919074,0.09015192928248253,0.06407579965662842,0.038045885802945406,0.1850209830708203,0.14432989690721648,0.09968597734955523
1031,harm,8,16,4080,5,37.8,0.9354507053195633,0.02469986721367094,0.895455498679541,0.9563433569057643,0.2544975936948213,0.14611894599146796,0.06795996804636405,0.41291557980735183,0.30927835051546393,0.13696216758336519
1031,harm,8,32,8160,5,43.4,0.9458963710101245,0.017678767247742536,0.9202281314375865,0.961930871015456,0.30052283887964887,0.06440955682380017,0.1931387699232661,0.358226121463188,0.32989690721649484,0.05154639175257731
1031,harm,8,64,16320,5,103.8,0.9529225024385711,0.010754210038760667,0.9367662389032955,0.9649262132303845,0.33278280153000017,0.0680909081202359,0.2172066768156067,0.3856963518039657,0.3608247422680412,0.04667724298008979
1031,harm,8,128,32640,5,215.4,0.9689897029081578,0.004500063894641458,0.9626859267661932,0.9749359065822887,0.43126731173358834,0.038829497205777795,0.3716624290917884,0.4693821155471905,0.4185567010309278,0.031439073571086405
1031,harm,8,256,65280,5,456.2,0.9756509499637198,0.0005939367221150378,0.9751227663780326,0.9765704220238643,0.45235272455760506,0.013808505954521395,0.43960256503523265,0.46733115633265465,0.4371134020618556,0.015634794730003197
1031,harm,8,320,81600,1,559.0,0.977948513017476,0.0,0.977948513017476,0.977948513017476,0.46627613157563497,0.0,0.46627613157563497,0.46627613157563497,0.44329896907216493,0.0
1031,harm,12,2,510,2,2.0,0.751613696823028,0.11317225019480155,0.6715888312681433,0.8316385623779128,0.03649160430209267,0.03994565648293321,0.008245759724062217,0.06473744888012312,0.06701030927835051,0.09476688820025894
1031,harm,12,4,1020,3,2.6666666666666665,0.8363413698278638,0.0272388783177103,0.8056335689560884,0.8575884626262635,0.04075555747577614,0.007543212472608688,0.035819569787490374,0.049438619586860084,0.09278350515463918,0.02061855670103093
1031,harm,12,8,2040,5,10.0,0.8834478272724919,0.055084545050946246,0.7901488328117676,0.9255815630314143,0.10055088929404661,0.06878651553804785,0.030801868210186066,0.1834438173583699,0.15876288659793814,0.10851709168610942
1031,harm,12,16,4080,5,37.8,0.9471253296069699,0.023750358871735034,0.919979831328568,0.9741361669673518,0.2855613658103806,0.15691048983425965,0.08896040532771511,0.45075479875018315,0.3278350515463918,0.14550333001548332
1031,harm,12,32,8160,5,43.4,0.9576812831987148,0.011568348520088166,0.9449266296027553,0.9726280865506138,0.34241293739588896,0.06988370555958018,0.23177792831991775,0.42431437581860504,0.36288659793814426,0.058952488476271325
1031,harm,12,64,16320,5,103.8,0.9728325152293273,0.00535972069596546,0.964579405511653,0.9777047828491143,0.4113069588831726,0.07271609827181102,0.28326671760167116,0.4577654897696422,0.40824742268041236,0.0452904796628635
1031,harm,12,128,32640,5,215.4,0.9797574986379038,0.0027399219606796333,0.976913675344307,0.9834339651191663,0.5042680029978092,0.03203671958172417,0.4624210629586133,0.5504709356231211,0.4948453608247423,0.034192008147993815
1031,harm,12,256,65280,5,456.2,0.9834895152867054,0.0006768826623766792,0.9824859563184761,0.9843124092676365,0.5603361944210058,0.008806793700631425,0.5467787983778515,0.5692356239399474,0.5298969072164949,0.00564662430417695
1031,harm,12,320,81600,1,559.0,0.9828439350032574,0.0,0.9828439350032574,0.9828439350032574,0.5700937056041196,0.0,0.5700937056041196,0.5700937056041196,0.5567010309278351,0.0
1031,harm,20,2,510,2,2.0,0.7557392107509378,0.12144095641786012,0.6698674869540889,0.8416109345477867,0.04483025916793222,0.052470833237422,0.007727777171242636,0.0819327411646218,0.07731958762886598,0.10934640946183725
1031,harm,20,4,1020,3,2.6666666666666665,0.830070734218514,0.07683333084318258,0.7716811948465288,0.9171132091088057,0.05061958377120759,0.04969368780918652,0.02005184043072949,0.10795904256586907,0.08591065292096219,0.09578941487811928
1031,harm,20,8,2040,5,10.0,0.9143889659290615,0.041220913547548706,0.8666450694656367,0.9690117401775472,0.15821761620818645,0.12711603737887808,0.04441366957729631,0.32896888651144707,0.19381443298969073,0.12822521105761744
1031,harm,20,16,4080,5,37.8,0.9646706012163151,0.027561693859004147,0.9272841198116575,0.9915151435139086,0.3441544098569681,0.19119465276234818,0.09629730153628042,0.5481652131907019,0.356701030927835,0.1374656354703776
1031,harm,20,32,8160,5,43.4,0.9827143517970784,0.005306496660406563,0.9749227045315024,0.9884593765280738,0.4614363825056317,0.07456327907379016,0.35802164915597445,0.5568237048593213,0.4371134020618557,0.059042561085675675
1031,harm,20,64,16320,5,103.8,0.990612427902839,0.005024185240998037,0.9820188068291162,0.9940123621972478,0.5607152466217652,0.08327832743436833,0.4179657560994963,0.6146656839150347,0.5010309278350515,0.05185474779364656
1031,harm,20,128,32640,5,215.4,0.9946391549468846,0.0011495071384899432,0.9927942191266234,0.9955925461221262,0.6812348548363539,0.03462182535386628,0.6506601712442412,0.7201948872788131,0.6020618556701031,0.034655126420560026
1031,harm,20,256,65280,5,456.2,0.9968965025228611,0.0001959243519607768,0.9966228138546385,0.9971260150980684,0.7688787122001564,0.006880545198902312,0.7588556385978129,0.7758908196080354,0.6701030927835051,0.012626235787542154
1031,harm,20,320,81600,1,559.0,0.9971620668521386,0.0,0.9971620668521386,0.9971620668521386,0.7869519270645331,0.0,0.7869519270645331,0.7869519270645331,0.6804123711340206,0.0
9989,refusal,5,2,510,1,1.0,0.47427133519102066,0.0,0.47427133519102066,0.47427133519102066,0.008156648415213196,0.0,0.008156648415213196,0.008156648415213196,0.0,0.0
